date,code,nav
2023-02-14,007119,0.264840
2023-02-15,007119,0.267059
2023-02-16,007119,0.268041
2023-02-17,007119,0.269244
2023-02-20,007119,0.270447
2023-02-21,007119,0.271935
2023-02-22,007119,0.271053
2023-02-23,007119,0.275516
2023-02-24,007119,0.274640
2023-02-27,007119,0.278631
2023-02-28,007119,0.277695
2023-03-01,007119,0.277907
2023-03-02,007119,0.281586
2023-03-03,007119,0.282439
2023-03-06,007119,0.282164
2023-03-07,007119,0.282768
2023-03-08,007119,0.281390
2023-03-09,007119,0.280682
2023-03-10,007119,0.283161
2023-03-13,007119,0.282300
2023-03-14,007119,0.284745
2023-03-15,007119,0.288256
2023-03-16,007119,0.289085
2023-03-17,007119,0.290455
2023-03-20,007119,0.293722
2023-03-21,007119,0.294868
2023-03-22,007119,0.300051
2023-03-23,007119,0.300259
2023-03-24,007119,0.302111
2023-03-27,007119,0.303545
2023-03-28,007119,0.303690
2023-03-29,007119,0.304079
2023-03-30,007119,0.308823
2023-03-31,007119,0.312504
2023-04-03,007119,0.317197
2023-04-04,007119,0.319627
2023-04-05,007119,0.325997
2023-04-06,007119,0.327710
2023-04-07,007119,0.333869
2023-04-10,007119,0.334197
2023-04-11,007119,0.333510
2023-04-12,007119,0.340008
2023-04-13,007119,0.340049
2023-04-14,007119,0.345744
2023-04-17,007119,0.352797
2023-04-18,007119,0.358293
2023-04-19,007119,0.361373
2023-04-20,007119,0.362007
2023-04-21,007119,0.364862
2023-04-24,007119,0.370753
2023-04-25,007119,0.372754
2023-04-26,007119,0.373705
2023-04-27,007119,0.376294
2023-04-28,007119,0.383752
2023-05-01,007119,0.387438
2023-05-02,007119,0.389994
2023-05-03,007119,0.390234
2023-05-04,007119,0.394117
2023-05-05,007119,0.401471
2023-05-08,007119,0.409357
2023-05-09,007119,0.411983
2023-05-10,007119,0.413205
2023-05-11,007119,0.421463
2023-05-12,007119,0.421495
2023-05-15,007119,0.429009
2023-05-16,007119,0.428971
2023-05-17,007119,0.428930
2023-05-18,007119,0.436138
2023-05-19,007119,0.436132
2023-05-22,007119,0.438398
2023-05-23,007119,0.445183
2023-05-24,007119,0.450173
2023-05-25,007119,0.451242
2023-05-26,007119,0.457609
2023-05-29,007119,0.462098
2023-05-30,007119,0.463580
2023-05-31,007119,0.472461
2023-06-01,007119,0.473039
2023-06-02,007119,0.475394
2023-06-05,007119,0.476956
2023-06-06,007119,0.487074
2023-06-07,007119,0.488941
2023-06-08,007119,0.495001
2023-06-09,007119,0.500806
2023-06-12,007119,0.501024
2023-06-13,007119,0.508773
2023-06-14,007119,0.510299
2023-06-15,007119,0.514809
2023-06-16,007119,0.520296
2023-06-19,007119,0.523024
2023-06-20,007119,0.531731
2023-06-21,007119,0.534632
2023-06-22,007119,0.545330
2023-06-23,007119,0.556006
2023-06-26,007119,0.559017
2023-06-27,007119,0.569623
2023-06-28,007119,0.574855
2023-06-29,007119,0.584067
2023-06-30,007119,0.586068
2023-07-03,007119,0.595950
2023-07-04,007119,0.604024
2023-07-05,007119,0.612194
2023-07-06,007119,0.623881
2023-07-07,007119,0.632705
2023-07-10,007119,0.646230
2023-07-11,007119,0.655089
2023-07-12,007119,0.666752
2023-07-13,007119,0.681267
2023-07-14,007119,0.682136
2023-07-17,007119,0.684292
2023-07-18,007119,0.694767
2023-07-19,007119,0.698041
2023-07-20,007119,0.699889
2023-07-21,007119,0.713099
2023-07-24,007119,0.717662
2023-07-25,007119,0.728367
2023-07-26,007119,0.741720
2023-07-27,007119,0.756183
2023-07-28,007119,0.757260
2023-07-31,007119,0.770544
2023-08-01,007119,0.784903
2023-08-02,007119,0.785602
2023-08-03,007119,0.792350
2023-08-04,007119,0.791772
2023-08-07,007119,0.802495
2023-08-08,007119,0.817983
2023-08-09,007119,0.829161
2023-08-10,007119,0.840631
2023-08-11,007119,0.845860
2023-08-14,007119,0.858841
2023-08-15,007119,0.867211
2023-08-16,007119,0.870055
2023-08-17,007119,0.873785
2023-08-18,007119,0.872641
2023-08-21,007119,0.879224
2023-08-22,007119,0.887035
2023-08-23,007119,0.903963
2023-08-24,007119,0.917644
2023-08-25,007119,0.932152
2023-08-28,007119,0.939645
2023-08-29,007119,0.956347
2023-08-30,007119,0.969137
2023-08-31,007119,0.981041
2023-09-01,007119,0.991825
2023-09-04,007119,0.992242
2023-09-05,007119,0.993107
2023-09-06,007119,1.008655
2023-09-07,007119,1.009731
2023-09-08,007119,1.024032
2023-09-11,007119,1.021241
2023-09-12,007119,1.033871
2023-09-13,007119,1.048622
2023-09-14,007119,1.065184
2023-09-15,007119,1.061125
2023-09-18,007119,1.060446
2023-09-19,007119,1.074527
2023-09-20,007119,1.081850
2023-09-21,007119,1.093874
2023-09-22,007119,1.104434
2023-09-25,007119,1.116013
2023-09-26,007119,1.115097
2023-09-27,007119,1.125225
2023-09-28,007119,1.125588
2023-09-29,007119,1.128351
2023-10-02,007119,1.132569
2023-10-03,007119,1.151832
2023-10-04,007119,1.158373
2023-10-05,007119,1.160869
2023-10-06,007119,1.156234
2023-10-09,007119,1.174160
2023-10-10,007119,1.192190
2023-10-11,007119,1.205378
2023-10-12,007119,1.204615
2023-10-13,007119,1.198068
2023-10-16,007119,1.209013
2023-10-17,007119,1.224507
2023-10-18,007119,1.224486
2023-10-19,007119,1.233189
2023-10-20,007119,1.234935
2023-10-23,007119,1.237088
2023-10-24,007119,1.239240
2023-10-25,007119,1.247451
2023-10-26,007119,1.243219
2023-10-27,007119,1.245819
2023-10-30,007119,1.255888
2023-10-31,007119,1.263685
2023-11-01,007119,1.258330
2023-11-02,007119,1.264815
2023-11-03,007119,1.275475
2023-11-06,007119,1.290459
2023-11-07,007119,1.303982
2023-11-08,007119,1.310630
2023-11-09,007119,1.300880
2023-11-10,007119,1.294527
2023-11-13,007119,1.298967
2023-11-14,007119,1.315661
2023-11-15,007119,1.322906
2023-11-16,007119,1.329841
2023-11-17,007119,1.328423
2023-11-20,007119,1.327698
2023-11-21,007119,1.317781
2023-11-22,007119,1.329106
2023-11-23,007119,1.327682
2023-11-24,007119,1.326163
2023-11-27,007119,1.328747
2023-11-28,007119,1.228174
2023-11-29,007119,1.232711
2023-11-30,007119,1.247396
2023-12-01,007119,1.250551
2023-12-04,007119,1.244381
2023-12-05,007119,1.250190
2023-12-06,007119,1.248962
2023-12-07,007119,1.262653
2023-12-08,007119,1.255588
2023-12-11,007119,1.271501
2023-12-12,007119,1.282268
2023-12-13,007119,1.277028
2023-12-14,007119,1.283439
2023-12-15,007119,1.278618
2023-12-18,007119,1.284561
2023-12-19,007119,1.300621
2023-12-20,007119,1.300268
2023-12-21,007119,1.291267
2023-12-22,007119,1.299883
2023-12-25,007119,1.302911
2023-12-26,007119,1.313707
2023-12-27,007119,1.324590
2023-12-28,007119,1.330175
2023-12-29,007119,1.338436
2024-01-01,007119,1.333662
2024-01-02,007119,1.343841
2024-01-03,007119,1.348250
2024-01-04,007119,1.357963
2024-01-05,007119,1.345835
2024-01-08,007119,1.361787
2024-01-09,007119,1.362787
2024-01-10,007119,1.355465
2024-01-11,007119,1.356648
2024-01-12,007119,1.369750
2024-01-15,007119,1.370218
2024-01-16,007119,1.374193
2024-01-17,007119,1.372696
2024-01-18,007119,1.361269
2024-01-19,007119,1.358005
2024-01-22,007119,1.360465
2024-01-23,007119,1.361347
2024-01-24,007119,1.357348
2024-01-25,007119,1.352678
2024-01-26,007119,1.351813
2024-01-29,007119,1.357657
2024-01-30,007119,1.372304
2024-01-31,007119,1.368932
2024-02-01,007119,1.363783
2024-02-02,007119,1.366897
2024-02-05,007119,1.384948
2024-02-06,007119,1.396628
2024-02-07,007119,1.383497
2024-02-08,007119,1.400669
2024-02-09,007119,1.390540
2024-02-12,007119,1.399902
2024-02-13,007119,1.396420
2024-02-14,007119,1.413737
2024-02-15,007119,1.418053
2024-02-16,007119,1.409935
2024-02-19,007119,1.404608
2024-02-20,007119,1.405549
2024-02-21,007119,1.418155
2024-02-22,007119,1.415227
2024-02-23,007119,1.419278
2024-02-26,007119,1.427353
2024-02-27,007119,1.444805
2024-02-28,007119,1.455914
2024-02-29,007119,1.473899
2024-03-01,007119,1.489647
2024-03-04,007119,1.495083
2024-03-05,007119,1.508358
2024-03-06,007119,1.521812
2024-03-07,007119,1.524595
2024-03-08,007119,1.528187
2024-03-11,007119,1.529391
2024-03-12,007119,1.545573
2024-03-13,007119,1.551886
2024-03-14,007119,1.564307
2024-03-15,007119,1.566713
2024-03-18,007119,1.577201
2024-03-19,007119,1.578302
2024-03-20,007119,1.594132
2024-03-21,007119,1.602938
2024-03-22,007119,1.592326
2024-03-25,007119,1.615332
2024-03-26,007119,1.625615
2024-03-27,007119,1.638500
2024-03-28,007119,1.651300
2024-03-29,007119,1.666588
2024-04-01,007119,1.657658
2024-04-02,007119,1.654133
2024-04-03,007119,1.672789
2024-04-04,007119,1.664014
2024-04-05,007119,1.685711
2024-04-08,007119,1.710280
2024-04-09,007119,1.717174
2024-04-10,007119,1.740515
2024-04-11,007119,1.750373
2024-04-12,007119,1.774615
2024-04-15,007119,1.790792
2024-04-16,007119,1.799764
2024-04-17,007119,1.823937
2024-04-18,007119,1.845977
2024-04-19,007119,1.838326
2024-04-22,007119,1.836487
2024-04-23,007119,1.858463
2024-04-24,007119,1.888086
2024-04-25,007119,1.889681
2024-04-26,007119,1.917223
2024-04-29,007119,1.917309
2024-04-30,007119,1.949556
2024-05-01,007119,1.975345
2024-05-02,007119,2.002190
2024-05-03,007119,1.993330
2024-05-06,007119,2.016862
2024-05-07,007119,2.028137
2024-05-08,007119,2.040564
2024-05-09,007119,2.072559
2024-05-10,007119,2.094164
2024-05-13,007119,2.103935
2024-05-14,007119,2.136189
2024-05-15,007119,2.159559
2024-05-16,007119,2.164352
2024-05-17,007119,2.201209
2024-05-20,007119,2.228624
2024-05-21,007119,2.267569
2024-05-22,007119,2.277639
2024-05-23,007119,2.293549
2024-05-24,007119,2.328063
2024-05-27,007119,2.333119
2024-05-28,007119,2.349529
2024-05-29,007119,2.362014
2024-05-30,007119,2.390136
2024-05-31,007119,2.435086
2024-06-03,007119,2.452808
2024-06-04,007119,2.479940
2024-06-05,007119,2.515977
2024-06-06,007119,2.515222
2024-06-07,007119,2.527789
2024-06-10,007119,2.547832
2024-06-11,007119,2.599311
2024-06-12,007119,2.637805
2024-06-13,007119,2.654745
2024-06-14,007119,2.691728
2024-06-17,007119,2.704052
2024-06-18,007119,2.713672
2024-06-19,007119,2.763272
2024-06-20,007119,2.780062
2024-06-21,007119,2.831732
2024-06-24,007119,2.848487
2024-06-25,007119,2.887011
2024-06-26,007119,2.897318
2024-06-27,007119,2.963817
2024-06-28,007119,2.986168
2024-07-01,007119,3.046568
2024-07-02,007119,3.063825
2024-07-03,007119,3.108514
2024-07-04,007119,3.142972
2024-07-05,007119,3.161336
2024-07-08,007119,3.198685
2024-07-09,007119,3.247068
2024-07-10,007119,3.288057
2024-07-11,007119,3.356803
2024-07-12,007119,3.437621
2024-07-15,007119,3.503271
2024-07-16,007119,3.539677
2024-07-17,007119,3.595327
2024-07-18,007119,3.642416
2024-07-19,007119,3.658326
2024-07-22,007119,3.745056
2024-07-23,007119,3.769744
2024-07-24,007119,3.852033
2024-07-25,007119,3.946346
2024-07-26,007119,3.966134
2024-07-29,007119,4.031238
2024-07-30,007119,4.048925
2024-07-31,007119,4.102953
2024-08-01,007119,4.162728
2024-08-02,007119,4.271696
2024-08-05,007119,4.293970
2024-08-06,007119,4.370193
2024-08-07,007119,4.400562
2024-08-08,007119,4.452013
2024-08-09,007119,4.508114
2024-08-12,007119,4.583719
2024-08-13,007119,4.607170
2024-08-14,007119,4.698625
2024-08-15,007119,4.822658
2024-08-16,007119,4.883203
2024-08-19,007119,4.924235
2024-08-20,007119,5.029801
2024-08-21,007119,5.077576
2024-08-22,007119,5.182962
2024-08-23,007119,5.323438
2024-08-26,007119,5.352671
2024-08-27,007119,5.448216
2024-08-28,007119,5.482782
2024-08-29,007119,5.580587
2024-08-30,007119,5.607888
2024-09-02,007119,5.717972
2024-09-03,007119,5.872138
2024-09-04,007119,6.022182
2024-09-05,007119,6.103474
2024-09-06,007119,6.141055
2024-09-09,007119,6.183292
2024-09-10,007119,6.228333
2024-09-11,007119,6.347958
2024-09-12,007119,6.523337
2024-09-13,007119,6.614245
2024-09-16,007119,6.745090
2024-09-17,007119,6.828651
2024-09-18,007119,7.012019
2024-09-19,007119,7.140548
2024-09-20,007119,7.297859
2024-09-23,007119,7.342165
2024-09-24,007119,7.451980
2024-09-25,007119,7.641926
2024-09-26,007119,7.770766
2024-09-27,007119,7.838203
2024-09-30,007119,7.915680
2024-10-01,007119,8.079809
2024-10-02,007119,8.268568
2024-10-03,007119,8.358685
2024-10-04,007119,8.412423
2024-10-07,007119,8.534017
2024-10-08,007119,8.607327
2024-10-09,007119,8.825591
2024-10-10,007119,8.894088
2024-10-11,007119,9.091076
2024-10-14,007119,9.244470
2024-10-15,007119,9.443565
2024-10-16,007119,9.552701
2024-10-17,007119,9.689988
2024-10-18,007119,9.759149
2024-10-21,007119,9.913412
2024-10-22,007119,10.155996
2024-10-23,007119,10.211296
2024-10-24,007119,10.352798
2024-10-25,007119,10.560570
2024-10-28,007119,10.788759
2024-10-29,007119,10.831454
2024-10-30,007119,10.904177
2024-10-31,007119,10.982152
2024-11-01,007119,11.227019
2024-11-04,007119,11.460706
2024-11-05,007119,11.631866
2024-11-06,007119,11.835283
2024-11-07,007119,12.102124
2024-11-08,007119,12.269779
2024-11-11,007119,12.492894
2024-11-12,007119,12.710555
2024-11-13,007119,12.739812
2024-11-14,007119,12.903453
2024-11-15,007119,12.956735
2024-11-18,007119,13.163238
2024-11-19,007119,13.252087
2024-11-20,007119,13.455943
2024-11-21,007119,13.640312
2024-11-22,007119,13.850646
2024-11-25,007119,14.190732
2024-11-26,007119,14.241613
2024-11-27,007119,14.360464
2024-11-28,007119,14.480365
2024-11-29,007119,14.832773
2024-12-02,007119,14.963275
2024-12-03,007119,15.232621
2024-12-04,007119,15.436793
2024-12-05,007119,15.628536
2024-12-06,007119,15.762232
2024-12-09,007119,15.876947
2024-12-10,007119,16.190602
2024-12-11,007119,16.377479
2024-12-12,007119,16.609470
2024-12-13,007119,16.736773
2024-12-16,007119,17.096964
2024-12-17,007119,17.356406
2024-12-18,007119,17.410756
2024-12-19,007119,17.477203
2024-12-20,007119,17.819963
2024-12-23,007119,17.970065
2024-12-24,007119,18.087000
2024-12-25,007119,18.474935
2024-12-26,007119,18.688794
2024-12-27,007119,19.006266
2024-12-30,007119,19.277161
2024-12-31,007119,19.525241
2025-01-01,007119,19.807471
2025-01-02,007119,20.044681
2025-01-03,007119,20.056522
2025-01-06,007119,20.008183
2025-01-07,007119,20.037463
2025-01-08,007119,20.041481
2025-01-09,007119,20.161841
2025-01-10,007119,20.469158
2025-01-13,007119,20.699425
2025-01-14,007119,20.614251
2025-01-15,007119,20.614349
2025-01-16,007119,20.938738
2025-01-17,007119,21.163217
2025-01-20,007119,21.513304
2025-01-21,007119,21.639742
2025-01-22,007119,22.012037
2025-01-23,007119,22.327321
2025-01-24,007119,22.555118
2025-01-27,007119,22.817672
2025-01-28,007119,23.000361
2025-01-29,007119,23.312088
2025-01-30,007119,23.439697
2025-01-31,007119,23.358132
2025-02-03,007119,23.220776
2025-02-04,007119,23.079922
2025-02-05,007119,22.930063
2025-02-06,007119,22.937179
2025-02-07,007119,23.027151
2025-02-10,007119,23.360755
2025-02-11,007119,23.362190
2025-02-12,007119,23.201871
2025-02-13,007119,23.040200
2025-02-14,007119,23.011923
2025-02-17,007119,23.192654
2025-02-18,007119,23.458949
2025-02-19,007119,23.332235
2025-02-20,007119,23.105801
2025-02-21,007119,22.903282
2025-02-24,007119,22.793319
2025-02-25,007119,22.591867
2025-02-26,007119,22.628864
2025-02-27,007119,22.793706
2025-02-28,007119,22.724202
2025-03-03,007119,22.536688
2025-03-04,007119,22.665401
2025-03-05,007119,20.892930
2025-03-06,007119,21.062434
2025-03-07,007119,21.244015
2025-03-10,007119,21.240220
2025-03-11,007119,21.232256
2025-03-12,007119,21.438164
2025-03-13,007119,21.634401
2025-03-14,007119,21.703688
2025-03-17,007119,21.904987
2025-03-18,007119,21.903776
2025-03-19,007119,21.994312
2025-03-20,007119,21.778655
2025-03-21,007119,21.610576
2025-03-24,007119,21.460059
2025-03-25,007119,21.258907
2025-03-26,007119,21.403620
2025-03-27,007119,21.494539
2025-03-28,007119,21.449100
2025-03-31,007119,21.322271
2025-04-01,007119,21.071790
2025-04-02,007119,20.920004
2025-04-03,007119,20.985278
2025-04-04,007119,20.817261
2025-04-07,007119,20.775728
2025-04-08,007119,20.522155
2025-04-09,007119,20.502429
2025-04-10,007119,20.199605
2025-04-11,007119,20.076212
2025-04-14,007119,19.846221
2025-04-15,007119,19.875576
2025-04-16,007119,19.566352
2025-04-17,007119,19.432281
2025-04-18,007119,19.504334
2025-04-21,007119,19.627910
2025-04-22,007119,19.320845
2025-04-23,007119,19.080930
2025-04-24,007119,18.854814
2025-04-25,007119,18.956513
2025-04-28,007119,18.645929
2025-04-29,007119,18.331297
2025-04-30,007119,18.350671
2025-05-01,007119,18.227349
2025-05-02,007119,18.095440
2025-05-05,007119,18.026740
2025-05-06,007119,17.993571
2025-05-07,007119,17.669282
2025-05-08,007119,17.747054
2025-05-09,007119,17.423597
2025-05-12,007119,17.451535
2025-05-13,007119,17.455267
2025-05-14,007119,17.506382
2025-05-15,007119,17.291994
2025-05-16,007119,17.155343
2025-05-19,007119,17.179328
2025-05-20,007119,17.075252
2025-05-21,007119,16.736950
2025-05-22,007119,16.739754
2025-05-23,007119,16.786484
2025-05-26,007119,16.681839
2025-05-27,007119,16.381687
2025-05-28,007119,16.112878
2025-05-29,007119,15.867558
2025-05-30,007119,15.600038
2025-06-02,007119,15.295825
2025-06-03,007119,15.114509
2025-06-04,007119,15.103620
2025-06-05,007119,14.955079
2025-06-06,007119,14.733723
2025-06-09,007119,14.433039
2025-06-10,007119,14.139378
2025-06-11,007119,13.907410
2025-06-12,007119,13.783672
2025-06-13,007119,13.729425
2025-06-16,007119,13.529610
2025-06-17,007119,13.314245
2025-06-18,007119,13.109251
2025-06-19,007119,12.830651
2025-06-20,007119,12.650157
2025-06-23,007119,12.445310
2025-06-24,007119,12.330981
2025-06-25,007119,12.163685
2025-06-26,007119,12.108788
2025-06-27,007119,12.080856
2025-06-30,007119,12.045604
2025-07-01,007119,11.953243
2025-07-02,007119,11.773501
2025-07-03,007119,11.699344
2025-07-04,007119,11.619855
2025-07-07,007119,11.369492
2025-07-08,007119,11.135870
2025-07-09,007119,10.891622
2025-07-10,007119,10.808551
2025-07-11,007119,10.618674
2025-07-14,007119,10.414248
2025-07-15,007119,10.283137
2025-07-16,007119,10.284026
2025-07-17,007119,10.299295
2025-07-18,007119,10.133305
2025-07-21,007119,10.124639
2025-07-22,007119,9.939542
2025-07-23,007119,9.724423
2025-07-24,007119,9.655256
2025-07-25,007119,9.630318
2025-07-28,007119,9.488800
2025-07-29,007119,9.395522
2025-07-30,007119,9.229274
2025-07-31,007119,9.158350
2025-08-01,007119,8.990060
2025-08-04,007119,8.811793
2025-08-05,007119,8.694437
2025-08-06,007119,8.520374
2025-08-07,007119,8.519827
2025-08-08,007119,8.336180
2025-08-11,007119,8.301677
2025-08-12,007119,8.234229
2025-08-13,007119,8.136746
2025-08-14,007119,7.968925
2025-08-15,007119,7.968473
2025-08-18,007119,7.840744
2025-08-19,007119,7.844149
2025-08-20,007119,7.772881
2025-08-21,007119,7.681022
2025-08-22,007119,7.658481
2025-08-25,007119,7.581933
2025-08-26,007119,7.464347
2025-08-27,007119,7.313303
2025-08-28,007119,7.241841
2025-08-29,007119,7.187423
2025-09-01,007119,7.154402
2025-09-02,007119,7.024895
2025-09-03,007119,6.998875
2025-09-04,007119,6.873270
2025-09-05,007119,6.820002
2025-09-08,007119,6.692614
2025-09-09,007119,6.633271
2025-09-10,007119,6.519945
2025-09-11,007119,6.512535
2025-09-12,007119,6.531790
2025-09-15,007119,6.419081
2025-09-16,007119,6.369228
2025-09-17,007119,6.262643
2025-09-18,007119,6.274295
2025-09-19,007119,6.225790
2025-09-22,007119,6.152740
2025-09-23,007119,6.162883
2025-09-24,007119,6.139872
2025-09-25,007119,6.154409
2025-09-26,007119,6.046696
2025-09-29,007119,6.011200
2025-09-30,007119,6.027676
2025-10-01,007119,5.979447
2025-10-02,007119,5.954264
2025-10-03,007119,5.871776
2025-10-06,007119,5.790360
2025-10-07,007119,5.757820
2025-10-08,007119,5.677054
2025-10-09,007119,5.571128
2025-10-10,007119,5.501487
2025-10-13,007119,5.451240
2025-10-14,007119,5.474250
2025-10-15,007119,5.377717
2025-10-16,007119,5.315558
2025-10-17,007119,5.317558
2025-10-20,007119,5.278680
2025-10-21,007119,5.204852
2025-10-22,007119,5.216884
2025-10-23,007119,5.152513
2025-10-24,007119,5.131264
2025-10-27,007119,5.134837
2025-10-28,007119,5.133366
2025-10-29,007119,5.140442
2025-10-30,007119,5.088256
2025-10-31,007119,5.107328
2025-11-03,007119,5.027837
2025-11-04,007119,4.962715
2025-11-05,007119,4.879666
2025-11-06,007119,4.877097
2025-11-07,007119,4.818861
2025-11-10,007119,4.760556
2025-11-11,007119,4.785983
2025-11-12,007119,4.721767
2025-11-13,007119,4.732434
2025-11-14,007119,4.693312
2025-11-17,007119,4.713728
2025-11-18,007119,4.674092
2025-11-19,007119,4.638463
2025-11-20,007119,4.573708
2025-11-21,007119,4.503021
2025-11-24,007119,4.474940
2025-11-25,007119,4.511175
2025-11-26,007119,4.471393
2025-11-27,007119,4.404550
2025-11-28,007119,4.408823
2025-12-01,007119,4.348094
2025-12-02,007119,4.381640
2025-12-03,007119,4.363256
2025-12-04,007119,4.300712
2025-12-05,007119,4.317566
2025-12-08,007119,4.328924
2025-12-09,007119,4.287694
2025-12-10,007119,4.227059
2025-12-11,007119,4.265000
2025-12-12,007119,4.252119
2025-12-15,007119,4.277548
2025-12-16,007119,4.286959
2025-12-17,007119,4.328585
2025-12-18,007119,4.296302
2025-12-19,007119,4.249293
2025-12-22,007119,4.260196
2025-12-23,007119,4.275165
2025-12-24,007119,4.289627
2025-12-25,007119,4.257006
2025-12-26,007119,4.299866
2025-12-29,007119,4.321929
2025-12-30,007119,4.303822
2025-12-31,007119,4.270877
2026-01-01,007119,4.281773
2026-01-02,007119,4.297663
2026-01-05,007119,4.339045
2026-01-06,007119,4.312559
2026-01-07,007119,4.328323
2026-01-08,007119,4.312276
2026-01-09,007119,4.262806
2026-01-12,007119,4.274829
2026-01-13,007119,4.286128
2026-01-14,007119,4.331386
2026-01-15,007119,4.318673
2026-01-16,007119,4.321049
2026-01-19,007119,4.318470
2026-01-20,007119,4.264620
2026-01-21,007119,4.304339
2026-01-22,007119,4.292600
2026-01-23,007119,4.301712
2026-01-26,007119,4.311524
2026-01-27,007119,4.267443
2026-01-28,007119,4.278472
2026-01-29,007119,4.268231
2026-01-30,007119,4.246818
2026-02-02,007119,4.213572
2026-02-03,007119,4.177592
2026-02-04,007119,4.168576
2026-02-05,007119,4.170209
2026-02-06,007119,4.120026
2026-02-09,007119,4.113161
2026-02-10,007119,4.126768
2026-02-11,007119,4.164053
2026-02-12,007119,4.179710
2026-02-13,007119,4.183737
2026-02-16,007119,4.157135
2026-02-17,007119,4.141011
2026-02-18,007119,4.164416
2026-02-19,007119,4.117317
2026-02-20,007119,4.130963
2026-02-23,007119,4.094330
2026-02-24,007119,4.059665
2026-02-25,007119,4.079383
2026-02-26,007119,4.109698
2026-02-27,007119,4.127396
2026-03-02,007119,4.163638
2026-03-03,007119,4.143005
2026-03-04,007119,4.138303
2026-03-05,007119,4.114918
2026-03-06,007119,4.156900
2026-03-09,007119,4.186562
2026-03-10,007119,4.158684
2026-03-11,007119,4.177650
2026-03-12,007119,4.185895
2026-03-13,007119,4.224174
2026-03-16,007119,4.221433
2026-03-17,007119,4.230436
2026-03-18,007119,4.264883
2026-03-19,007119,4.274050
2026-03-20,007119,4.221702
2026-03-23,007119,4.261332
2026-03-24,007119,4.277190
2026-03-25,007119,4.285205
2026-03-26,007119,4.295686
2026-03-27,007119,4.330346
2026-03-30,007119,4.330285
2026-03-31,007119,4.339351
2026-04-01,007119,4.295004
2026-04-02,007119,4.281284
2026-04-03,007119,4.323820
2026-04-06,007119,4.348316
2026-04-07,007119,4.368038
2026-04-08,007119,4.375835
2026-04-09,007119,4.333600
2026-04-10,007119,4.339074
2026-04-13,007119,4.357560
2026-04-14,007119,4.344053
2026-04-15,007119,4.376343
2026-04-16,007119,4.419899
2026-04-17,007119,4.432879
2026-04-20,007119,4.388264
2026-04-21,007119,4.409555
2026-04-22,007119,4.365401
2026-04-23,007119,4.347993
2026-04-24,007119,4.345654
2020-01-02,110011,0.999731
2020-01-03,110011,0.998146
2020-01-06,110011,0.999164
2020-01-07,110011,1.002115
2020-01-08,110011,1.014042
2020-01-09,110011,1.014476
2020-01-10,110011,1.010552
2020-01-13,110011,1.011996
2020-01-14,110011,1.022032
2020-01-15,110011,1.023586
2020-01-16,110011,1.033507
2020-01-17,110011,1.042784
2020-01-20,110011,1.046514
2020-01-21,110011,1.041613
2020-01-22,110011,1.034869
2020-01-23,110011,1.040754
2020-01-24,110011,1.040694
2020-01-27,110011,1.034085
2020-01-28,110011,1.032822
2020-01-29,110011,1.035169
2020-01-30,110011,1.033499
2020-01-31,110011,1.028142
2020-02-03,110011,1.023496
2020-02-04,110011,1.028044
2020-02-05,110011,1.039421
2020-02-06,110011,1.032239
2020-02-07,110011,1.042911
2020-02-10,110011,1.052559
2020-02-11,110011,1.057441
2020-02-12,110011,1.059896
2020-02-13,110011,1.066703
2020-02-14,110011,1.077925
2020-02-17,110011,1.077754
2020-02-18,110011,1.089332
2020-02-19,110011,1.094683
2020-02-20,110011,1.091312
2020-02-21,110011,1.093526
2020-02-24,110011,1.102427
2020-02-25,110011,1.116730
2020-02-26,110011,1.047651
2020-02-27,110011,1.051776
2020-02-28,110011,1.067503
2020-03-02,110011,1.077135
2020-03-03,110011,1.091022
2020-03-04,110011,1.092921
2020-03-05,110011,1.103515
2020-03-06,110011,1.110812
2020-03-09,110011,1.108185
2020-03-10,110011,1.110427
2020-03-11,110011,1.121184
2020-03-12,110011,1.139584
2020-03-13,110011,1.134580
2020-03-16,110011,1.146890
2020-03-17,110011,1.160172
2020-03-18,110011,1.158663
2020-03-19,110011,1.169419
2020-03-20,110011,1.183645
2020-03-23,110011,1.197707
2020-03-24,110011,1.214814
2020-03-25,110011,1.233231
2020-03-26,110011,1.238396
2020-03-27,110011,1.258881
2020-03-30,110011,1.269424
2020-03-31,110011,1.272984
2020-04-01,110011,1.270982
2020-04-02,110011,1.266839
2020-04-03,110011,1.277576
2020-04-06,110011,1.284442
2020-04-07,110011,1.305888
2020-04-08,110011,1.311682
2020-04-09,110011,1.308640
2020-04-10,110011,1.313225
2020-04-13,110011,1.315424
2020-04-14,110011,1.315859
2020-04-15,110011,1.334439
2020-04-16,110011,1.343208
2020-04-17,110011,1.357550
2020-04-20,110011,1.360774
2020-04-21,110011,1.372354
2020-04-22,110011,1.387557
2020-04-23,110011,1.395683
2020-04-24,110011,1.419303
2020-04-27,110011,1.447288
2020-04-28,110011,1.471652
2020-04-29,110011,1.483423
2020-04-30,110011,1.492457
2020-05-01,110011,1.522816
2020-05-04,110011,1.530765
2020-05-05,110011,1.559357
2020-05-06,110011,1.562677
2020-05-07,110011,1.585757
2020-05-08,110011,1.595152
2020-05-11,110011,1.628873
2020-05-12,110011,1.655119
2020-05-13,110011,1.675840
2020-05-14,110011,1.689947
2020-05-15,110011,1.695081
2020-05-18,110011,1.713189
